Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01,238.09846153846155,357.7202564102564,79.4986111111111,54.70891891891892,98.22918918918919,61.923,10.732727272727272,1.981025641025641,23.36307692307692,4.898484848484848,24.22483870967742,2.032857142857143,,6.723999999999999,9.375714285714285,12.3508,73.469375,0.8038709677419356,199.6909375,0.0,0.00275,83.01741935483871,983.9792307692308,0.02666666666666667
2022-01-02,269.44179487179485,388.12405405405406,80.95916666666666,56.387297297297295,101.47405405405405,64.796,11.122121212121213,1.905128205128205,23.827179487179485,5.12969696969697,25.933548387096774,2.444285714285715,,6.061999999999999,9.187142857142858,12.77,72.941875,0.8038709677419356,207.4034375,0.0,0.00825,82.1516129032258,983.1361538461539,-0.008333333333333331
2022-01-03,244.61128205128205,371.9207692307692,77.00111111111111,59.182702702702706,103.24166666666666,62.830000000000005,10.601515151515152,1.9335897435897436,25.233333333333334,5.123030303030303,24.66290322580645,2.1599999999999997,,5.836,10.828571428571427,13.492,71.0578125,0.8316129032258065,204.2825,0.0,0.00025,81.77258064516128,981.705,-0.006666666666666672
2022-01-04,215.79282051282053,346.9025641025641,89.81944444444444,63.409189189189185,112.66756756756756,64.37310344827586,12.108484848484848,2.003947368421053,22.026315789473685,5.2059375,31.436129032258062,2.21,,8.861999999999998,11.709999999999999,15.2956,66.0765625,0.7603225806451613,179.07875,0.0,0.008749999999999999,72.43354838709678,981.0465384615384,-0.05166666666666667
2022-01-05,269.0571794871795,366.6284615384615,90.08666666666666,56.64972972972973,108.34135135135135,71.72333333333333,9.468181818181819,2.0423076923076926,18.64923076923077,6.17,33.477,2.414285714285714,,11.276,13.582857142857142,13.6028,84.464375,1.0535483870967741,147.379375,0.05333333333333334,3.0295,27.770967741935483,980.3423076923077,-0.15
2022-01-06,107.9074358974359,153.8905128205128,18.42285714285714,37.63166666666667,35.3818918918919,50.367666666666665,7.894242424242424,1.172820512820513,19.955641025641025,3.0230303030303034,15.226774193548387,0.7457142857142857,,3.842,5.01,15.2164,79.6384375,1.1325806451612903,141.01906250000002,0.004583333333333333,0.2285,70.33354838709678,979.2955999999999,0.42333333333333334
2022-01-07,70.43052631578948,109.61263157894736,13.085277777777778,30.28138888888889,28.591666666666665,44.764482758620694,8.19375,0.975,20.891052631578948,2.6403125,11.022258064516128,0.6728571428571428,,3.782,5.275714285714286,15.846400000000001,79.92193548387097,1.6636666666666668,154.77387096774194,0.0,0.0,52.787,979.3096,0.38833333333333336
2022-01-08,61.00871794871795,63.55736842105263,9.234444444444444,26.95837837837838,22.875945945945944,40.44466666666666,7.594848484848485,0.8702564102564102,21.22897435897436,2.083125,10.130666666666666,0.37142857142857144,,2.938,3.9414285714285713,15.512,88.0275,1.4309677419354838,143.5196875,0.36333333333333334,20.101,28.200000000000003,978.9803999999999,0.4566666666666667
2022-01-09,44.9478947368421,62.07578947368421,12.994722222222222,24.433513513513514,24.083513513513516,35.849666666666664,7.107575757575758,0.835,17.92078947368421,2.0993749999999998,10.494,0.6328571428571428,,2.694,3.462857142857143,14.193600000000002,88.64354838709677,1.0603225806451613,184.01875,0.07041666666666667,4.0175,28.557096774193546,979.3307692307692,0.3016666666666667
2022-01-10,89.5878947368421,140.9171052631579,27.696,35.15361111111111,43.401944444444446,35.206896551724135,9.5125,1.1481578947368423,22.607027027027026,2.9484375000000003,16.078387096774193,0.88,,3.1574999999999998,4.192857142857143,13.269200000000001,81.29774193548387,0.9966666666666666,199.08612903225807,0.0017391304347826088,0.0935,79.94333333333334,981.2830769230769,0.5916666666666667
2022-01-11,93.20289473684211,146.37973684210527,26.052972972972974,33.98157894736842,40.71052631578947,35.00387096774193,7.616969696969697,1.084871794871795,23.327692307692306,2.942727272727273,16.14032258064516,1.0014285714285713,,2.5100000000000002,3.9314285714285715,12.572799999999999,79.64193548387097,1.2945161290322582,205.05531249999999,0.0016666666666666668,0.064,96.28903225806452,981.3115384615384,0.6316666666666667
2022-01-12,113.99684210526316,189.6407894736842,36.9675,35.53567567567568,48.04189189189189,36.824,9.078125,1.351578947368421,23.222894736842107,3.09375,16.107,0.8966666666666666,,3.9200000000000004,6.068333333333334,12.122083333333334,78.29677419354839,0.865,196.17870967741936,0.005217391304347826,0.275,83.03677419354838,980.2296000000001,0.19333333333333333
2022-01-13,203.18894736842105,312.7402631578948,67.6625,49.34027027027027,85.61756756756756,43.96033333333333,9.31125,1.924736842105263,21.405,5.4128125,33.017,1.9533333333333331,,5.065,7.926666666666666,11.649166666666666,84.20322580645161,0.685,160.4848387096774,0.0017391304347826088,0.08925,64.2583870967742,980.1756,0.13333333333333333
2022-01-14,184.52763157894736,305.6610256410257,41.711081081081076,43.97842105263158,60.94368421052632,45.27967741935484,9.599696969696968,1.6318421052631578,16.265384615384615,4.822424242424243,28.00967741935484,1.0757142857142858,,4.33,6.598571428571428,10.945,87.0283870967742,0.8273333333333334,177.47096774193548,0.005833333333333333,0.29500000000000004,57.148387096774194,980.6036,-0.24000000000000002
2022-01-15,118.48105263157895,190.3742105263158,16.283783783783782,29.84026315789474,30.694594594594594,39.174838709677424,7.1790625,1.0321621621621622,19.418684210526315,2.9228125,15.845161290322581,0.6485714285714286,,4.008,4.166666666666667,11.036800000000001,83.98612903225806,0.9643333333333334,205.97548387096774,0.0017391304347826088,0.10075,46.306666666666665,982.4592307692308,-0.4583333333333333
2022-01-16,136.31297297297297,212.28297297297297,13.919166666666666,31.009999999999998,29.853055555555557,46.182258064516134,7.414375,1.2316666666666667,21.677567567567564,2.9515625,12.913548387096775,0.807142857142857,,2.0260000000000002,3.6999999999999997,11.298800000000002,78.57774193548387,0.9239999999999999,173.79225806451612,0.002608695652173913,0.14750000000000002,76.69733333333333,982.8303846153847,-0.7749999999999999
2022-01-17,174.14000000000001,288.5094594594595,21.480555555555554,42.52513513513514,43.30222222222223,49.614333333333335,8.416129032258064,1.3837837837837839,20.522972972972973,3.1132258064516125,16.106,0.97,,3.4775,6.336,11.570799999999998,79.41161290322582,0.89,164.91096774193548,0.002173913043478261,0.118,71.55199999999999,983.2715384615385,-0.27666666666666667
2022-01-18,178.07378378378377,297.26594594594593,19.778888888888886,35.01432432432432,36.55972222222223,49.07366666666667,7.668,1.2627027027027027,18.98081081081081,4.849,16.693793103448275,0.9171428571428571,,2.5460000000000003,5.616666666666666,11.6,79.185,1.133103448275862,219.45566666666667,0.0009090909090909091,0.04,78.87793103448276,981.2696000000001,0.001666666666666668
2022-01-19,186.56105263157895,316.40236842105264,25.764166666666668,40.410540540540545,47.29333333333333,55.95413793103449,8.897419354838709,1.531081081081081,22.823243243243244,4.080967741935484,20.583225806451615,1.1857142857142857,,4.26,6.526666666666667,12.4408,79.53612903225806,0.9873333333333334,181.8809677419355,0.002272727272727273,0.10674999999999998,75.181,979.6819230769231,-0.04166666666666668
2022-01-20,240.5520512820513,388.5647368421052,34.03684210526316,41.171282051282056,55.09605263157895,60.549677419354836,10.601875,1.7253846153846155,18.48076923076923,4.67,24.54741935483871,1.804285714285714,,6.708333333333333,15.39,13.0744,83.24354838709678,0.994,148.9564516129032,0.0017391304347826088,0.0615,70.57366666666667,975.7148,0.07833333333333334
2022-01-21,198.90820512820514,317.1425641025641,38.84394736842105,44.483333333333334,60.53710526315789,56.143125,9.9175,1.8243589743589745,24.20897435897436,4.845454545454546,24.655806451612904,1.7814285714285716,,4.812,6.021428571428571,13.3996,81.26125,0.9058064516129032,154.179375,0.002608695652173913,0.1395,77.18266666666666,976.6361538461539,0.10500000000000002
